display_phone,distance,id,is_closed,name,phone,price,rating,review_count,transactions,address,longitude,latitude,categories
(210) 318-2819,8936.229092258593,ZrDjieBEivspYKtmcWJBBw,False,Potbelly Sandwich Shop,+12103182819,$,3.5,34,"['delivery', 'pickup']",11745 W Interstate 10,-98.5820933758406,29.5491128199677,"['Sandwiches', 'Fast Food', 'Salad']"
(210) 254-9333,11241.34853088978,DygmvnH6yJBfrdf6LXGxHg,False,Jersey Mike's Subs,+12102549333,$,4.0,30,[],5886 Dezavala Rd,-98.600058,29.5627461258712,"['Delis', 'Sandwiches', 'Fast Food']"
(210) 340-2224,2779.4795555037012,1Lt3aEGTPpVa8BGekQybYA,False,Jimmy John's,+12103402224,$,3.5,35,[],7313 San Pedro Ave,-98.4996591,29.5158892,"['Delis', 'Sandwiches', 'Fast Food']"
(210) 920-2600,7881.000500432223,Ll_0zAo3kFSrt8yMXAjYlA,False,Hearthstone BakeryCafe,+12109202600,,4.5,13,['delivery'],3920 Harry Wurzbach Rd,-98.43414,29.50595,"['Sandwiches', 'Bakeries', 'Cafes']"
(210) 444-0720,8267.33048559191,4PXxgPypHM7PDduebT5Rxg,False,Johnny Rockets,+12104440720,$$,3.0,81,[],849 E Commerce St,-98.486243,29.424248,"['Diners', 'Burgers', 'Sandwiches']"
(210) 735-4648,5200.158334443712,R3Vxez2gdSm86_766ZzVtA,False,Jingu House At the Japanese Tea Garden,+12107354648,$,3.0,50,['delivery'],3853 N Saint Marys St,-98.476995,29.460875,"['Venues & Event Spaces', 'Cafes', 'Sandwiches']"
(210) 495-9424,8388.526821934567,wu3UZFbsi5r1wpWh3CmjGw,False,Which Wich,+12104959424,$,3.0,51,"['delivery', 'pickup']",13429 San Pedro Ave,-98.484038,29.5651,['Sandwiches']
,7882.923464493493,o5r3WW83nfAZB6ohMlkRpA,False,Swine House,,,5.0,6,"['delivery', 'pickup']",124 N Main Ave,-98.4935095836846,29.4259195463246,"['Sandwiches', 'Tacos', 'Breweries']"
(210) 694-0060,11145.626320275822,dehTPNXTKkS75KArpqgiXg,False,McAlister's Deli,+12106940060,$,3.0,57,[],5880 DeZavala Rd,-98.5995712280273,29.5618839263916,"['Salad', 'Delis', 'Sandwiches']"
(210) 271-9424,8273.452627197921,yc4YfD48AGRtB3JFgp6cGw,False,Which Wich,+12102719424,$,3.0,41,"['delivery', 'pickup']",849 East Commerce St,-98.48615,29.424218,['Sandwiches']
(210) 616-0032,6218.163343781375,npHv23qlXij7HK86QnEbWA,False,Domino's Pizza,+12106160032,$,3.5,26,[],8442 Fredericksburg Rd,-98.5727031,29.5187398,"['Pizza', 'Chicken Wings', 'Sandwiches']"
(210) 696-4500,6805.189726736781,hupMXZdxBHhiSp2JWPGSWw,False,Firehouse Subs,+12106964500,$,3.0,44,"['delivery', 'pickup']",9961 Ih 10 W,-98.5659478162353,29.5360747626975,"['Delis', 'Sandwiches', 'Fast Food']"
(210) 490-9933,11507.736196347474,9PkSlxXdwkvNyT1CNJ6qlA,False,Domino's Pizza,+12104909933,$,3.5,24,[],3022 Thousand Oaks Dr,-98.4395,29.57474,"['Pizza', 'Chicken Wings', 'Sandwiches']"
(210) 366-0983,7913.871725160742,j6Ouedm4cFq_TYn2VuKgkw,False,Domino's Pizza,+12103660983,$,3.5,34,[],13402 West Ave,-98.49167,29.5628,"['Pizza', 'Chicken Wings', 'Sandwiches']"
(210) 281-4550,11807.370921743848,9bGZqkuUDx2eqFJ9MHmWoA,False,Longhorn Cafe,+12102814550,,3.5,24,['delivery'],5602 W Hausman Rd,-98.5972113383277,29.5724425565218,['American (New)']
(210) 614-4111,5973.694479232357,NDxyFCj1tsaP-i1qlEYIRA,False,Jimmy John's,+12106144111,$,3.0,44,[],7302 Louis Pasteur Dr,-98.575455,29.50199,"['Delis', 'Sandwiches', 'Fast Food']"
(210) 504-4000,6364.613143955418,uAl43aT7rVAXm5Avzxzdlw,False,Which Wich,+12105044000,,4.0,11,"['pickup', 'delivery']",2026 Babcock Rd,-98.57965,29.50052,['Sandwiches']
(210) 697-8844,6794.165397466008,e0aEwLK64zkKYbDNbLYtDA,False,Honey Baked Ham Company,+12106978844,$$,4.5,9,[],9963 I-H 10 West,-98.5660955708008,29.535789388201,"['Meat Shops', 'Sandwiches', 'Delis']"
(210) 404-2300,7817.614071693848,oTYH_95ZbcMRsy-V1Q64-g,False,Panera Bread,+12104042300,$,2.5,90,['delivery'],13025 San Pedro Ave,-98.4849536418915,29.55990737408,"['Sandwiches', 'Salad', 'Soup']"
(210) 348-5405,4111.948983496365,fkznQyzeYZQSWqcYGyTkOw,False,Alonti Catering,+12103485405,$$,4.5,7,[],8025 Callaghan Rd,-98.551421,29.5125929,"['Bakeries', 'Salad', 'Sandwiches']"
(210) 822-2277,7623.225648369503,oGtLKfR7Pdlr-CBYz8__8g,False,Jimmy John's,+12108222277,$,3.0,36,[],1455 Austin Hwy,-98.43567,29.49343,"['Delis', 'Sandwiches', 'Fast Food']"
(210) 318-3220,6110.886406645448,iKsahvmS_2_hZH1FW7BdAA,False,Potbelly Sandwich Shop,+12103183220,$,3.5,21,"['pickup', 'delivery']",3006 Broadway,-98.4711158325235,29.4544382888806,"['Sandwiches', 'Fast Food', 'Salad']"
(210) 599-1138,10388.671718046968,_RiBjP9auNcfsAYaGZRp6w,False,Schlotzsky's,+12105991138,$,3.0,34,"['pickup', 'delivery']",8534 Perrin-Beitel Rd,-98.410417,29.5176414,"['Delis', 'Sandwiches', 'Caterers']"
(210) 690-6361,8886.812094776478,xBR-nmgLp6jaEDTpWz548g,False,Bill Miller Bar-B-Q,+12106906361,$,3.0,41,['delivery'],8811 Huebner,-98.59932,29.52479,['Barbeque']
(210) 697-3333,8301.811163929588,cQJ54NewN2ND5wSqz_b9pQ,False,Jimmy John's,+12106973333,$,3.0,29,[],11224 Huebner Rd,-98.576062,29.546356,"['Delis', 'Sandwiches', 'Fast Food']"
(210) 690-4444,11011.229053083554,00NnZigp6jobn027R0WY1w,False,Jimmy John's,+12106904444,$,4.0,13,[],12830 Silicon Dr,-98.5934782,29.56566,"['Delis', 'Sandwiches', 'Fast Food']"
(210) 340-9999,4130.661326128407,7ysKPwc35toCioDUcpGiZg,False,Jimmy John's,+12103409999,$,3.5,14,[],8015 Callaghan Rd,-98.5517053,29.5124954,"['Delis', 'Sandwiches', 'Fast Food']"
(210) 530-1333,4614.163534979199,UKFtASDc8WJmFL9YQvlmEQ,False,Bilia Eatery & Coffee,+12105301333,,5.0,9,[],2211 NW Military Hwy,-98.523118,29.5352358,"['Cafes', 'Breakfast & Brunch', 'Sandwiches']"
,10698.844758799649,FPHdKb5P8Qwr9eILf0u6AQ,False,Severini's Hot Dog & Panini,,$,4.0,9,"['pickup', 'delivery']",6301 NW Lp 410,-98.621006,29.469017,"['Hot Dogs', 'Sandwiches']"
(210) 236-9001,9880.258317339669,I82QiLTFiUB4sTjJzqzIig,False,Subway Restaurants,+12102369001,$,3.5,13,"['pickup', 'delivery']",1315 S. St. Mary's Street,-98.48749,29.4087,['Sandwiches']
(210) 600-3227,6401.574292515606,pXZICgslT8Z2GYvZP-hUUw,False,Brickyard BBQ,+12106003227,,3.0,18,['delivery'],8222 Wurzbach Rd,-98.57557,29.51649,"['Sandwiches', 'Barbeque']"
(210) 589-8193,6441.8798782509575,HG91UP74xqk1_uvjL7I2Og,False,The Lone Star Food Truck,+12105898193,$,4.0,10,['delivery'],1177 NE Loop 410,-98.4531234,29.5170622,"['Food Trucks', 'Burgers', 'Sandwiches']"
(210) 408-5599,10180.204634024643,3j-DjsGrLUWA3JIqLFl0hw,False,Domino's Pizza,+12104085599,$,3.0,27,[],15502 Huebner Rd,-98.53399,29.58441,"['Pizza', 'Chicken Wings', 'Sandwiches']"
(210) 691-1698,6631.5754991197155,t7O6yeG8doxp3e5tGdVIow,False,Anne Marie's Restaurant,+12106911698,,4.5,7,[],12475 Starcrest,-98.575305,29.521783,"['American (Traditional)', 'Sandwiches']"
,3191.719595706248,JkbJCtOUvZRXR7_Nl7ca7A,False,Charley's Philly Steaks,,$,3.0,17,"['pickup', 'delivery']",7400 San Pedro Ave,-98.49789,29.51838,['Sandwiches']
(210) 733-3030,5899.981874178212,i0w_FUq2DhJfzXLC9GbltA,False,Domino's Pizza,+12107333030,$,3.0,18,[],129 Bandera Rd,-98.5429,29.447584,"['Pizza', 'Chicken Wings', 'Sandwiches']"
(210) 354-2800,7591.981501157297,l1IfNyGpJPWuI_eG1HjNWw,False,111 Grill,+12103542800,$$,3.5,12,[],111 E Pecan St,-98.492656,29.4288403,"['American (Traditional)', 'Burgers', 'Sandwiches']"
(210) 366-0383,6025.40472072803,-o2DqhdGI9iYZFIHWu_9Wg,False,Schlotzsky's,+12103660383,$,3.0,20,"['pickup', 'delivery']",11803 Blanco Rd,-98.510828,29.5485367,"['Delis', 'Sandwiches', 'Caterers']"
(210) 227-3354,7594.653742067479,s_jWLElLjrhtJk5CsZMJKw,False,Murphy's Deli,+12102273354,,4.0,9,[],300 Convent Street,-98.490308,29.42944,"['Salad', 'Sandwiches', 'Breakfast & Brunch']"
(210) 458-4036,14168.002765288942,0coO_KTXKHsqvircY_4p7Q,False,Einstein Bros Bagels,+12104584036,$,4.5,7,[],1 Utsa Cir,-98.617268,29.585135,"['Bagels', 'Breakfast & Brunch', 'Sandwiches']"
(210) 824-3996,4606.3623409108795,147hEtiuv-LWgeZUSE_ZYQ,False,Honey Baked Ham Company,+12108243996,$$$,3.5,11,[],999 E Basse,-98.467101,29.499019,"['Meat Shops', 'Sandwiches', 'Delis']"
(210) 690-1150,11369.46724708824,ky0uOkcPM63xsJuG6RYmUw,False,Subway Restaurants,+12106901150,$,3.5,15,"['pickup', 'delivery']",6422 Babcock,-98.6155055171982,29.5465428140324,['Sandwiches']
(210) 527-9505,7786.101464752506,DpboktKYCxBBUkH9NC1ZoQ,False,Domino's Pizza,+12105279505,$,2.0,81,[],250 W Houston St,-98.4952941,29.4263051,"['Pizza', 'Chicken Wings', 'Sandwiches']"
(210) 949-5185,5885.884135486864,3Fzbgtyn06aTLeWPPJVEgQ,False,Subway Restaurants,+12109495185,$,3.5,10,"['pickup', 'delivery']",8124 Fredericksburg Rd,-98.5703444480896,29.5152140859942,['Sandwiches']
(210) 490-2217,8410.170295208449,oEc01cs9vdPLM_JEg26m0Q,False,Firehouse Subs,+12104902217,$,3.0,16,"['pickup', 'delivery']",226 W Bitters Rd,-98.486456,29.566057,"['Delis', 'Sandwiches', 'Fast Food']"
(210) 647-5818,10172.287913292876,uE6dPl_Nob11K0czDRfllA,False,Arby's,+12106475818,$,3.0,21,[],6799 Bandera Rd,-98.61895,29.49649,"['Fast Food', 'Sandwiches']"
(210) 464-1467,10353.674897485322,G-usV-mRPWNAWMq2QZmJbw,False,Twelve Stone,+12104641467,,4.0,5,[],1700 S St Mary's St,-98.48561,29.404764860901,"['Shaved Ice', 'Ice Cream & Frozen Yogurt', 'Sandwiches']"
(210) 224-2523,7956.957155210277,Dy-Dp34hW2GO7WmNhppQPw,False,Subway Restaurants,+12102242523,$,3.0,11,['delivery'],240 E. Houston Street,-98.490216,29.426049,['Sandwiches']
(210) 227-3263,9559.259243838003,4DD7PEc-wNbCPbxR418zgA,False,Onlive Hall Of Fame Cafe,+12102273263,$,4.0,5,"['pickup', 'delivery']",2404 E Houston St,-98.45653,29.42482,"['Sandwiches', 'Chicken Wings']"
(210) 828-8635,6850.252738494242,DPnQ0Ziz_KE4vfyG25vkkg,False,Schlotzsky's,+12108288635,$,3.5,9,"['pickup', 'delivery']",2514 Nacogdoches,-98.449067,29.518142,"['Delis', 'Sandwiches', 'Caterers']"
(210) 641-2524,11743.71469301209,xXwZ_bwDH3dPl1F-EU9bkA,False,Subway Restaurants,+12106412524,$,4.0,9,[],5610 UTSA Blvd,-98.5870510666561,29.5790512417057,['Sandwiches']
(210) 680-0370,8271.707490397719,Jma28TKnIiMOvMmCXCJyyA,False,Domino's Pizza,+12106800370,$,2.5,35,[],5748 Evers Rd,-98.59965,29.48967,"['Pizza', 'Chicken Wings', 'Sandwiches']"
(210) 236-3888,8541.38890136381,i8rBnBwfRFUF16tDXF0Tew,False,Domino's Pizza,+12102363888,$,2.5,30,[],11703 Huebner Rd,-98.5730743408203,29.5519828796387,"['Pizza', 'Chicken Wings', 'Sandwiches']"
(210) 822-2021,2396.5646817451907,OfD9hslF0Dz0tmgHa83now,False,Domino's Pizza,+12108222021,$,3.0,16,[],7551 McCullough Ave,-98.49203,29.50401,"['Pizza', 'Chicken Wings', 'Sandwiches']"
(210) 646-6400,14878.736310310223,vG3FUvgKiaUeMacBOOuD_w,False,Domino's Pizza,+12106466400,$,2.5,32,[],6827 N Loop 1604 W,-98.6232661089501,29.5889616423297,"['Pizza', 'Chicken Wings', 'Sandwiches']"
(210) 344-2412,2544.535061795673,eVHfakS-HMK1hmUnS7aEDg,False,Subway Restaurants,+12103442412,$,4.0,5,"['pickup', 'delivery']",5143 West Avenue,-98.52673,29.51467,['Sandwiches']
(210) 523-6666,8729.908581982301,l35c30sKLrq5wJrTp5mq-A,False,Schlotzsky's,+12105236666,$$,2.5,15,"['pickup', 'delivery']",5934 Bandera Rd,-98.6037,29.4835,"['Delis', 'Sandwiches', 'Caterers']"
(210) 654-1710,10384.555389630537,dmpmgOgCWofyxuUz7p1tuQ,False,Wienerschnitzel,+12106541710,$,3.0,16,['delivery'],8530 Perrin Beitel Rd,-98.41048,29.51737,"['Fast Food', 'Hot Dogs', 'Sandwiches']"
(210) 201-4030,10726.740355136426,LFPBRbvAm82RE_EhWb6now,False,JK Chicago Hot Dogs,+12102014030,$,4.0,17,"['pickup', 'delivery']",15711 San Pedro Ave,-98.4767259656066,29.585165945782,"['Hot Dogs', 'Sandwiches', 'Delis']"
(210) 308-5525,5616.877189936675,2MYbUdYBukBFRy_l-ge7Ng,False,Quiznos,+12103085525,$$,3.0,8,"['pickup', 'delivery']",6408 Callaghan Rd,-98.5725355,29.4909821,"['Delis', 'Sandwiches']"
(210) 615-7740,7033.762925603503,R81lbKje6fDy697_qFqN-Q,False,Subway Restaurants,+12106157740,$,3.5,8,"['pickup', 'delivery']",2414 Babcock,-98.58594,29.50502,['Sandwiches']
(210) 340-0805,3957.0770488985763,GASKxnkqQjH-2c6zmcWBcA,False,Subway Restaurants,+12103400805,$,3.0,12,"['pickup', 'delivery']",9519 San Pedro Ave,-98.4988861083984,29.5273933410645,['Sandwiches']
(210) 265-5056,5516.7990813477345,3e4DxIqYsPKw-ivgtT1oHg,False,Subway Restaurants,+12102655056,$,3.5,8,[],1802 Nacogdoches,-98.4589081,29.5051479,['Sandwiches']
(210) 494-2299,8241.607054744694,xe-12QQsM6GwBAYLorwY6w,False,Jimmy John's,+12104942299,$,3.0,11,[],13446 San Pedro Ave,-98.481273,29.562721,"['Delis', 'Sandwiches', 'Fast Food']"
(210) 826-6215,3456.6327885975297,M14jx9XlIpxdiYYtWXwIOw,False,Subway Restaurants,+12108266215,$,2.5,20,[],4233 McCullough Ave,-98.4920178420613,29.4702186638347,['Sandwiches']
,7526.282824557155,ibiDJIYoIGHemoKURqY-lQ,False,Subway,,$,3.5,7,[],2241-2259 Stanley Rd,-98.4562454223633,29.449520111084,"['Salad', 'Breakfast & Brunch', 'Sandwiches']"
(210) 696-1600,11124.99130872931,UqW1SjPIvnt00NpKWoi7Kg,False,Domino's Pizza,+12106961600,$,2.0,24,[],6415 Babcock Rd,-98.6137390136719,29.54563331604,"['Pizza', 'Chicken Wings', 'Sandwiches']"
(210) 971-7588,10324.217596531811,Vzq-qW5Fcl0cumOWnTGPxQ,False,Donut palace,+12109717588,,5.0,2,[],6511 Ingram Rd,-98.6161649599671,29.4666272473233,"['Donuts', 'Coffee & Tea', 'Sandwiches']"
(210) 764-0265,6997.714812881643,JOv_bOxan78Q4nZk-60QFw,False,Subway Restaurants,+12107640265,$,3.5,5,[],12639 Blanco Road,-98.5177364705011,29.5573035109536,['Sandwiches']
(210) 828-7272,7649.928606246364,QoSlrmHoutYS55P8VD1VGw,False,Domino's Pizza,+12108287272,$,2.5,23,[],3255 Harry Wurzbach Rd,-98.43524,29.49544,"['Pizza', 'Chicken Wings', 'Sandwiches']"
(210) 828-5122,6725.03310229062,ci5a0I6j1QMmS8Ij8QRfLg,False,Subway Restaurants,+12108285122,$,4.0,5,[],1235 Austin Hwy,-98.4452177993563,29.488858800861,['Sandwiches']
(210) 281-0629,7797.923842651073,D6mUK3rnk1AajCRndl4VNA,False,Subway Restaurants,+12102810629,$,4.0,5,[],100 N. Santa Rosa Street,-98.49762,29.42587,['Sandwiches']
(210) 657-6042,11919.290196120959,lo8lEhvuVI0v0c3Yz6WhBw,False,Domino's Pizza,+12106576042,$,2.5,15,[],4348 Thousand Oaks Dr,-98.4092492438212,29.5502745085577,"['Pizza', 'Chicken Wings', 'Sandwiches']"
(210) 821-1111,6664.093217480084,IM-QGdDKJcbFDJok48PJVQ,False,Jimmy John's,+12108211111,$,2.5,20,[],2445 Nacogdoches Rd,-98.4510058,29.5178355,"['Delis', 'Sandwiches', 'Fast Food']"
(210) 694-6080,8782.983808265635,iI6M8p46X71FGD24yPZ1ew,False,Subway Restaurants,+12106946080,$,3.0,10,"['pickup', 'delivery']",8830 Huebner Rd,-98.5994154,29.5239433,['Sandwiches']
(210) 368-2753,5821.049750265689,jI9AzaTEDtdC16JSSdSNPA,False,Jimmy John's,+12103682753,$,2.5,13,[],1700 N Main Ave,-98.4940842,29.4451681,"['Delis', 'Sandwiches', 'Fast Food']"
(210) 826-0978,7786.84696234533,Dvx1eT7U-fFv9yh6vYi_uw,False,Subway Restaurants,+12108260978,$,2.5,14,[],1464 Austin Hwy,-98.43398,29.49305,['Sandwiches']
(210) 499-4280,7907.684552148052,dYAgDy88YQnNv5ZLTAAr2w,False,Subway Restaurants,+12104994280,$,4.5,2,"['pickup', 'delivery']",12066 Starcrest,-98.46609,29.55179,['Sandwiches']
(210) 227-7827,5873.329416516217,t0x2TRXlqE1EMtrNHRHAFQ,False,Subway Restaurants,+12102277827,$,3.0,6,"['pickup', 'delivery']",1621 N Main Ave,-98.49453,29.44464,['Sandwiches']
(210) 432-2068,8046.266953980241,W1bLzFMo3PjXpyrMIU6JPw,False,Subway Restaurants,+12104322068,$,3.5,4,[],4638 W. Commerce,-98.55312,29.43029,['Sandwiches']
(210) 278-9900,2188.703154044773,pL0lY-sAG_lbYNeNiqesvg,False,Domino's Pizza,+12102789900,$,2.0,12,[],1803 Vance Jackson Rd,-98.5363712,29.4897643,"['Pizza', 'Chicken Wings', 'Sandwiches']"
(636) 306-3977,10526.475901572201,eSBbeG678fg63HCnL9TDVQ,False,Rock & Brews - AT&T Center,+16363063977,$$,2.5,7,[],1 AT&T Center Parkway,-98.43815010041,29.4269574035557,"['Bars', 'Burgers', 'Sandwiches']"
(210) 673-6851,14892.228181317612,5dr8KLb8QZzhpUMMDmAOWg,False,Arby's,+12106736851,$,2.5,11,[],6818 W Military Dr,-98.6288223266602,29.4048290252686,"['Fast Food', 'Sandwiches']"
(210) 342-1172,5440.753129731372,ksLw2xuTssKrsqbY-CmqXw,False,Subway Restaurants,+12103421172,$,4.0,4,[],1582 Babcock Rd,-98.5698469,29.4920013,['Sandwiches']
(210) 377-1086,4897.542865846848,ZAttKFj9ltkOXJSMEm-NgQ,False,Subway Restaurants,+12103771086,$,2.5,9,"['pickup', 'delivery']",2267 NW Military Highway,-98.52501,29.53755,['Sandwiches']
(210) 507-5656,8511.543554304622,piuSmC7mABUBi_oAZU47pQ,False,Domino's Pizza,+12105075656,$,1.5,16,[],2490 7th St,-98.4342448,29.4629771,"['Pizza', 'Chicken Wings', 'Sandwiches']"
(210) 496-2275,8395.84140175414,y5ueusaaC2Mrotudil46iQ,False,Subway Restaurants,+12104962275,$,2.5,9,"['pickup', 'delivery']",903 East Bitters Rd,-98.479018,29.563381,['Sandwiches']
(210) 877-9911,11727.257800669255,p9UZZ3-NdOYE8TxZfgyV_Q,False,Subway Restaurants,+12108779911,$,2.0,21,[],5138 UTSA Blvd,-98.586592,29.579164,['Sandwiches']
(210) 349-0442,5759.767354307498,PxBqDmt3cLljLTev18LXNw,False,Subway Restaurants,+12103490442,$,2.0,11,"['pickup', 'delivery']",11615 West Ave,-98.5098087,29.5460826,['Sandwiches']
(210) 994-9800,8334.13880954337,s2NStfmYFdICNQrENxiQSg,False,Blimpie,+12109949800,,3.0,9,['delivery'],849 E Commerce St,-98.484883,29.424033,['Sandwiches']
(210) 690-0816,14882.166623543744,85pDRh9HWaodlcpb9EIWgQ,False,Subway Restaurants,+12106900816,$,2.5,7,[],6827 N. Loop 1604 West,-98.62341,29.58888,['Sandwiches']
(210) 648-9090,15204.013603211408,Neb2I0eJlx_pwj17APoc7A,False,Domino's Pizza,+12106489090,$,2.0,18,[],4547 Rigsby Ave,-98.40242,29.39864,"['Pizza', 'Chicken Wings', 'Sandwiches']"
(210) 386-5629,12056.90744319539,70RsIwnRtwOO5o1HG_EpzA,False,Big City Streat Bistro,+12103865629,,3.5,3,[],6539 De Zavala Rd,-98.615593,29.557629,"['Food Trucks', 'Sandwiches']"
(210) 634-9037,6355.516376215595,dnl-QewETmU2lZuqVc_r5g,False,Subway Restaurants,+12106349037,$,3.0,9,"['pickup', 'delivery']",10915 Wurzbach,-98.55253,29.54096,['Sandwiches']
(210) 365-9809,6545.400071630601,R_yomgh29gnIV5C_myrUhQ,False,FIG Mobile Eatery,+12103659809,,5.0,1,[],2202 Broadway St,-98.47507,29.44636,"['Food Trucks', 'Sandwiches', 'Breakfast & Brunch']"
(210) 735-3054,3274.6806373928816,ujcAwZCewx06Wkfn4VZOnQ,False,Subway Restaurants,+12107353054,$,3.5,3,"['pickup', 'delivery']",3953 Fredericksburg Road,-98.545807,29.4835,['Sandwiches']
(210) 680-8229,10651.476915522317,vnUoNwfNboS4BndYLHI7mA,False,Subway Restaurants,+12106808229,$,3.0,7,"['pickup', 'delivery']",7015 Bandera Rd,-98.62421,29.50126,['Sandwiches']
(210) 518-8299,2732.0410972371756,Eqbq7Pa53UP7WT3D4iMHZQ,False,PB&J with Tay,+12105188299,,3.5,2,[],5335 Mccullough,-98.4925083256,29.4789333841,"['Desserts', 'Sandwiches']"
(210) 377-0918,3274.3855800831893,RrOY0a2H8KE7WAN0aTJOVw,False,Subway Restaurants,+12103770918,$,2.0,12,"['pickup', 'delivery']",8507 McCullough Avenue,-98.4920454,29.51654,['Sandwiches']
(210) 564-9337,7656.483175690114,Qmy-V3VVi0EpX3KR4H2ICQ,False,Jimmy John's,+12105649337,$,3.5,10,[],2766 Harney Rd,-98.4481989,29.4567648,"['Delis', 'Sandwiches', 'Fast Food']"
(210) 822-8251,5891.874472846751,oCZ06ye03iZ9m68Qt6taVw,False,Subway Restaurants,+12108228251,$,2.0,6,[],4130 Broadway St,-98.464004,29.464662,['Sandwiches']
(210) 349-0605,4064.4238662782136,9GE3AzGRUGiAH8jzezEt2Q,False,Subway Restaurants,+12103490605,$,2.0,9,"['pickup', 'delivery']",8002 Callaghan,-98.551587,29.511433,['Sandwiches']
(210) 545-2744,11553.662898248063,8ZRkLbjo1XH4TsiAg5AZ_g,False,Subway Restaurants,+12105452744,$,2.0,13,"['pickup', 'delivery']",2800 Thousand Oaks,-98.443946,29.5783328,['Sandwiches']
(210) 533-5453,11141.076040000224,wYsi1f2F0tYD1LdrLN-yXg,False,Subway Restaurants,+12105335453,$,4.0,2,"['pickup', 'delivery']",1911 Nogalitos St,-98.517328,29.394251,['Sandwiches']
(210) 493-7250,11107.457540347028,Dx-WfkHZuVB4awJGX8H-UA,False,Subway Restaurants,+12104937250,$,2.0,9,"['pickup', 'delivery']",16600 Huebner Rd,-98.527393,29.593689,['Sandwiches']
(210) 444-9446,8346.177945412146,Fg7jUkdcEwOchGs8KpB29w,False,Charleys Philly Steaks,+12104449446,,3.0,2,"['pickup', 'delivery']",849 E Commerce St,-98.484622,29.424001,['Sandwiches']
(210) 690-2081,8874.632772477762,W_vUXHlU3ljn8ciw6RZcyw,False,Subway Restaurants,+12106902081,$,2.0,5,"['pickup', 'delivery']",11330 IH 10 W,-98.584412,29.546001,['Sandwiches']
(210) 432-7827,5791.198430567675,QQSDbxsYwlLwfVEpp_xIUw,False,Subway Restaurants,+12104327827,$,2.0,6,"['pickup', 'delivery']",849 Bandera Road,-98.554848,29.456192,['Sandwiches']
(210) 408-1086,9313.120391601433,IbBh10xkkTfWVT2wJ-UX4g,False,Subway Restaurants,+12104081086,$,4.0,2,"['pickup', 'delivery']",14439 NW Military Hwy,-98.54476,29.57387,['Sandwiches']
(210) 270-9530,8427.898420487121,m8hEW4Ac9z6E8KJs0jUFMw,False,Chicken Now,+12102709530,$,2.0,5,[],849 E Commerce St,-98.4848034381866,29.4231610762292,"['Chicken Wings', 'Sandwiches', 'American (Traditional)']"
(210) 435-9266,9248.32814431508,v2W08LpEIU1LAQufj1nxhA,False,Subway Restaurants,+12104359266,$,2.5,4,[],803 Castroville Rd,-98.551919,29.417949,['Sandwiches']
(210) 615-8889,6008.565334276484,sheCo6AmMlZuG5XX0JbQGQ,False,French Corner,+12106158889,,4.0,1,[],7922 Ewing Halsell Dr,-98.5728,29.51285,"['Sandwiches', 'Salad', 'Soup']"
(210) 696-8339,6355.3726189133085,cAeB-EQjtGXiZc29gNdwtw,False,Subway Restaurants,+12106968339,$,2.0,5,"['pickup', 'delivery']",8727 Wurzbach Rd,-98.56989,29.52418,['Sandwiches']
(210) 738-8054,2090.130451560725,KPET_sPYu_fwESkf-M_C2g,False,Subway Restaurants,+12107388054,$,2.0,3,"['pickup', 'delivery']",1803 Vance Jackson,-98.535419,29.490109,['Sandwiches']
,3191.719595706248,dKEshO7z8ygdkVBrGE6x_g,False,North Star Cafe,,,2.5,2,[],7400 San Pedro Ave,-98.495766,29.518563,"['Coffee & Tea', 'Bakeries', 'Sandwiches']"
(210) 390-1357,10504.092086185196,uZrRwHahU4f227ZB3ebzPQ,False,Subway Restaurants,+12103901357,,4.0,1,[],4424 Rittiman Rd,-98.406581,29.483749,['Sandwiches']
(210) 656-8054,10239.394309342091,51zDVLTuUykCV-faKTgdbA,False,Subway Restaurants,+12106568054,$,1.5,9,"['delivery', 'pickup']",8521 Perrin Beitel,-98.41183,29.51705,['Sandwiches']
(210) 342-3354,4384.163471891696,JjvV7Ko0O1c9J-GLQd7F1Q,False,Jesse's Deli,+12103423354,$,3.0,2,[],603 Isom Rd,-98.49294,29.52902,"['Delis', 'Sandwiches']"
(210) 650-5123,11130.880208547234,E6eGK7naFcwM4pktDEmDpw,False,Subway Restaurants,+12106505123,$,2.0,5,"['delivery', 'pickup']",10811 Perrin Beitel,-98.4114850817193,29.5391513930652,['Sandwiches']
(210) 359-9747,13075.499875631953,N6KvROZukrzwSCzlN_mctQ,False,Subway Restaurants,+12103599747,$,1.5,6,[],314 S WW White Rd,-98.40502,29.4256,['Sandwiches']
(210) 223-6688,8347.97405108892,QQZihYCN0XxThLxG0GN49A,False,Le Petit Bistro,+12102236688,$,2.5,2,[],849 E Commerce St,-98.4843215942383,29.4238014221191,"['Sandwiches', 'French']"
(210) 510-1555,7656.483175690114,t0zOZHtQf9thIRn5XhaOdw,False,Domino's Pizza,+12105101555,$,2.0,2,[],2766 Harney Path,-98.4482464,29.4572174,"['Pizza', 'Chicken Wings', 'Sandwiches']"
(210) 366-4774,3191.719595706248,-N_6fYdj4CmF8tIg0fjqnw,False,Subway Restaurants,+12103664774,$,1.5,3,[],7400 San Pedro,-98.495766,29.518563,['Sandwiches']
