,display_phone,distance,id,is_closed,name,phone,price,rating,review_count,transactions,address,longitude,latitude,categories
3094,(210) 937-1063,3343.546017658525,Q9kPCFtbz2nl-nD5RnspHQ,False,"Snooze, An A.M. Eatery",+12109371063,$$,4.0,954,['delivery'],255 e basse rd,-98.4798648623291,29.493841050607,"['Breakfast & Brunch', 'Coffee & Tea', 'Sandwiches']"
3095,(210) 862-5582,6679.671034829075,DGwJwqClgXj2iOT78ipiBA,False,Bakery Lorraine,+12108625582,$$,4.0,979,['delivery'],306 pearl pkwy,-98.4800897468719,29.4423221525986,"['Bakeries', 'Breakfast & Brunch', 'Sandwiches']"
3096,(210) 957-1430,5947.2654834028235,EjHu7cCILgbhyslPNQt3eA,False,The Smoke Shack,+12109571430,$$,4.0,1020,['delivery'],3714 broadway,-98.4664262831212,29.4610292610233,"['Southern', 'Barbeque', 'Sandwiches']"
3097,(210) 369-9833,3025.426495787553,zZl5U3u_JFpIskFHPj1r-Q,False,Wrigleyville Grill,+12103699833,$,4.5,480,['delivery'],602 nw lp 410,-98.5024410361759,29.5195757930748,"['Hot Dogs', 'Sandwiches', 'Greek']"
3098,(210) 444-2200,8867.64337431718,K3r3GA4SqeVUGXJVck0wAg,False,The Station Cafe,+12104442200,$,4.5,560,"['pickup', 'delivery']",108 king william,-98.4904902,29.4174560439005,"['Salad', 'Sandwiches', 'Coffee & Tea']"
3099,(210) 654-8400,9561.838006265316,8MjlOFBianr5LHiOB-X0bQ,False,The Big Bib BBQ,+12106548400,$$,4.0,1025,['delivery'],104 lanark dr,-98.4160891441803,29.5029421705954,"['Barbeque', 'Sandwiches']"
3100,(210) 438-4963,8563.00296727575,dZAxPEJ3imfJpRT1v9SIgg,False,Thyme For Lunch,+12104384963,$$,4.5,370,['delivery'],9390 huebner rd,-98.592921,29.529956,"['Sandwiches', 'Breakfast & Brunch', 'Caterers']"
3101,(210) 362-1901,5655.536869679232,aIYKDNeZMNq1bUL81ubUMg,False,Capos Pizza,+12103621901,$$,4.5,453,"['pickup', 'delivery']",8522 broadway,-98.4624669744637,29.5177566252274,"['Pizza', 'Sandwiches', 'Italian']"
3102,(210) 223-5587,7175.200899667774,1qx1DaC5YtHVRl7FpE-S6g,False,Guillermo's,+12102235587,$$,4.0,660,['delivery'],618 mccullough ave,-98.4876869,29.4342488,"['Italian', 'Pizza', 'Sandwiches']"
3103,(210) 692-7019,6212.946282956554,JXLw4AOR_TBNNYc2hBGy2w,False,French Sandwiches,+12106927019,$,4.5,323,['delivery'],8448 fredericksburg rd,-98.5720041924515,29.5191168662567,"['Sandwiches', 'Salad', 'Burgers']"
3104,(210) 370-3779,10897.562876375305,7jHc6y8AJA-kTQcZ98iG-w,False,Courtyard Cafe,+12103703779,$,4.5,498,['pickup'],7600 eckhert rd,-98.6256989546503,29.5093437868539,"['Cafes', 'American (Traditional)', 'Sandwiches']"
3105,(210) 800-3487,6063.147087345902,bCLp918hEg4YdOSykQ4yOA,False,Ro-Ho Pork and Bread,+12108003487,$,4.5,184,['delivery'],8617 n new braunfels ave,-98.45838,29.51904,"['Mexican', 'Sandwiches']"
3106,(210) 277-8612,9516.873013977325,_8CAyUIaJkgUqHtZATy-lQ,False,The Bread Box,+12102778612,$$,4.5,289,"['pickup', 'delivery']",555 w bitters rd,-98.499714738381,29.5790660823088,"['Bakeries', 'Sandwiches', 'American (New)']"
3107,(210) 492-1359,6696.7935752136855,SrfvGgAQfuuvKDV5Iohpjw,False,Pam's Patio Kitchen,+12104921359,$$,4.0,317,[],11826 wurzbach rd,-98.5414184391479,29.5498871708321,"['Sandwiches', 'Wine Bars']"
3108,(210) 212-5727,9801.3796453895,wVVFSBnS8PXTZSXDtHZWPA,False,La Tuna Grill,+12102125727,$$,4.5,297,['delivery'],100 probandt st,-98.4960195883273,29.4077582365361,"['American (Traditional)', 'Seafood', 'Sandwiches']"
3109,(210) 462-1496,8739.650082550725,UTpujGQ2hiC91XWCXSgOrg,False,Dignowity Meats On Houston Street,+12104621496,$$,4.0,339,"['pickup', 'delivery']",1701 e houston st,-98.47154,29.42527,"['Sandwiches', 'Delis', 'Barbeque']"
3110,(210) 455-2177,3645.977782135311,BOkC5cpT3lkVljfDkFDilQ,False,SoHill Cafe,+12104552177,$$,4.5,129,['delivery'],1719 blanco rd,-98.50805,29.46222,"['Pizza', 'Burgers', 'Sandwiches']"
3111,(210) 504-4888,5399.348891392728,FCBDeWfhgm9JCsKapVPnig,False,Boss Bagels,+12105044888,$$,4.5,222,"['pickup', 'delivery']",6458 n new braunfels ave,-98.4589137509465,29.4894470262642,"['Coffee & Tea', 'Bagels', 'Sandwiches']"
3112,(210) 649-8574,3902.6751451831387,yt0AXM_P_Ez7mh5WI4fS9A,False,The Hut Diner,+12106498574,$,4.5,145,"['pickup', 'delivery']",1610 fredericksburg rd,-98.521147,29.459835,"['Sandwiches', 'Burgers', 'Breakfast & Brunch']"
3113,(210) 826-4793,6011.259148912235,c10vr431_tsG_ZXXW5ISzw,False,Zito's Delicatessen & Sandwich Shop,+12108264793,$,4.5,159,['delivery'],8800 broadway st,-98.46013,29.52023,"['Delis', 'Sandwiches', 'Italian']"
3114,(210) 734-2627,3329.8906234144315,B7jLTaJro4jZSL0L_Ft7fg,False,Big Bob's Burgers,+12107342627,$,4.0,308,['delivery'],447 w hildebrand,-98.50106,29.46672,"['Burgers', 'Sandwiches']"
3115,(210) 248-9609,6790.568405652551,goOn_X20R6TQRL3Zo-zjUQ,False,Wiseguys A Chicago Eatery-San Antonio,+12102489609,$$,4.5,222,"['pickup', 'delivery']",441 w nakoma,-98.50012,29.55438,"['Sandwiches', 'Cheesesteaks', 'Pizza']"
3116,(210) 822-2300,6048.252518493547,3WNrqq9duKwRBUb_rOH0hA,False,Cerroni's Purple Garlic,+12108222300,$,4.0,348,['delivery'],1017 austin hwy,-98.4527510404587,29.4849973171949,"['Italian', 'Pizza', 'Sandwiches']"
3117,(210) 303-0330,5887.093906279806,ktFLgpvt5B2ctblaTVgDRg,False,Bakery Lorraine,+12103030330,$$,4.0,225,[],7338 louis pasteur dr,-98.5743898,29.5032275,"['Bakeries', 'Breakfast & Brunch', 'Sandwiches']"
3118,(210) 692-3429,6052.46315208478,Bdy8EVwGmDYoc5w5sP1qiw,False,Sandwich De Paris,+12106923429,$,4.5,153,['delivery'],7220 louis pasteur dr,-98.57659,29.50079,['Sandwiches']
3119,(210) 621-8908,4506.530125306375,eeXwuIDj1S1LqEDzJMgDow,False,Philly's Phamous Cheesesteaks,+12106218908,$$,4.0,162,['pickup'],2301 san pedro ave,-98.499549170115,29.4560287841822,"['Food Trucks', 'Cheesesteaks', 'Sandwiches']"
3120,(210) 366-4000,3231.7012196831665,UJaura9CFZAvGt-KfJohDQ,False,Poppys Pizza,+12103664000,$,4.0,264,"['pickup', 'delivery']",7115 blanco rd,-98.506518,29.522676,"['Pizza', 'Sandwiches', 'Chicken Wings']"
3121,(210) 630-2220,5021.570102617962,Zj9nj85o89TAYk4qNJATAw,False,Scratch Kitchen,+12106302220,$$,4.5,145,"['pickup', 'delivery']",607 w russell pl,-98.49957,29.45118,"['Bakeries', 'Breakfast & Brunch', 'Sandwiches']"
3122,(210) 828-2322,6011.31662832637,MDoOUUUdCOh4SYoWwkvPnw,False,W D Deli,+12108282322,$,4.0,193,"['pickup', 'delivery']",3123 broadway st,-98.47064,29.45613,"['Delis', 'Sandwiches', 'Desserts']"
3123,(210) 556-8624,9322.274880656645,xSrHK8MdVm0IihVNfHM9vA,False,Benjies Munch,+12105568624,$$,4.5,116,['delivery'],1218 w bitters rd,-98.51214,29.5782,"['Food Trucks', 'Sandwiches', 'American (New)']"
3124,(210) 320-1800,1527.391172359344,8vilmMf8dpJ_LwyAOVgxIw,False,Loncheria El Popo,+12103201800,$,5.0,49,['delivery'],6557 san pedro ave,-98.499638,29.499286,"['Burgers', 'Sandwiches']"
3125,(210) 314-8468,7852.2137628318105,wvFzfOR_7r8AeZj2PwmNqg,False,Zócalo Mio,+12103148468,$$,4.0,173,"['pickup', 'delivery']",175 e houston st,-98.4919397905469,29.4265844936863,"['Mexican', 'Salad', 'Sandwiches']"
3126,(210) 558-3651,8419.427298584154,gTw-teGYXrat3AqM4W-SCw,False,Zoes Kitchen,+12105583651,$$,4.0,138,[],11225 huebner,-98.5776514,29.5464401,"['Mediterranean', 'Greek', 'Sandwiches']"
3127,(210) 390-1592,6830.277878268221,U8ABoSZUIXScRBwM-Thgog,False,Meemo's Bakery & Cafe,+12103901592,$$,4.0,120,"['pickup', 'delivery']",2611 wagon wheel st,-98.4490119,29.517553,"['Bakeries', 'Breakfast & Brunch', 'Sandwiches']"
3128,(210) 962-5530,8419.393774555869,H7jnsushdITGPtcYZHlbuw,False,"Snooze, An A.M. Eatery",+12109625530,$$,4.0,155,[],11255 huebner rd,-98.577835,29.54627,"['Breakfast & Brunch', 'Coffee & Tea', 'Sandwiches']"
3129,(210) 474-0578,7825.470606961125,XF-nDAJHq2OG6LuIsGyyrg,False,El Pilon Sabor Boricua,+12104740578,$$,4.5,68,"['pickup', 'delivery']",1127 harry wurzbach,-98.438674,29.469804,"['Puerto Rican', 'Sandwiches']"
3130,(210) 561-1600,6265.589509476004,dNQQiYoZUcnl20G3pxUzag,False,Goomba's Pizzeria,+12105611600,$,4.0,165,"['pickup', 'delivery']",9825 ih 10 w,-98.5621386713367,29.5325103526716,"['Pizza', 'Italian', 'Sandwiches']"
3131,(210) 846-9525,8851.270728863612,YGfGxCr9sp2qF4A3JpYuFQ,False,Cocina El Jibarazo Puerto Rican Cusine,+12108469525,$,4.5,96,"['pickup', 'delivery']",1790 austin hwy,-98.42318,29.49872,"['Latin American', 'Sandwiches', 'Puerto Rican']"
3132,(210) 857-4518,5868.463981891268,BCTD1UUhhzTe32w40FjoMg,False,09 Midtown Bistro,+12108574518,,5.0,36,[],3615 broadway st,-98.4682638353656,29.4602050695306,"['Salad', 'Sandwiches', 'Bars']"
3133,(210) 494-3801,11902.232811010474,CpgZwPzs83w3SBxE5qJR0Q,False,DelliGatti's Sandwich Shop,+12104943801,$,4.5,62,"['pickup', 'delivery']",13465 wetmore rd,-98.421257019043,29.5637874603271,"['Delis', 'Salad', 'Sandwiches']"
3134,(210) 267-1356,9821.100514653994,QwVgYJz05qxSaQ2jB9w0_A,False,El Monte BBQ,+12102671356,$$,4.5,69,['delivery'],6526 bandera rd,-98.61592,29.49238,"['Barbeque', 'Sandwiches']"
3135,(210) 641-1313,8303.322368536004,xOydg-E8L86W3vSF2MvdZA,False,Papouli's Greek Grill,+12106411313,$$,4.0,163,['delivery'],11224 huebner rd,-98.5761358103813,29.5463090963891,"['Greek', 'Burgers', 'Sandwiches']"
3136,(210) 732-0191,3149.3761066161687,yIWpXEq_ofPIA4AL4Fytlw,False,Tip Top Cafe,+12107320191,$$,3.0,362,"['pickup', 'delivery']",2814 fredericksburg rd,-98.5312299,29.47013,"['American (Traditional)', 'Seafood', 'Sandwiches']"
3137,(210) 826-1134,4602.720227258532,ckZzY5OHamZ1-VX1z5IcUw,False,Zoes Kitchen,+12108261134,$$,4.0,117,[],999 e basse rd,-98.4671077393433,29.4987683,"['Mediterranean', 'Greek', 'Sandwiches']"
3138,(210) 444-2200,8872.151481117637,GPflwPSQm5ZdtuCb-D8UQQ,False,Filling Station Tap Room,+12104442200,$,4.5,63,[],701 s saint marys st,-98.4903945922852,29.4174365997314,"['Pizza', 'Sandwiches', 'Beer Bar']"
3139,(210) 684-6555,6068.572140051071,DgnJJ614YxIZ-WsxdbhsPQ,False,Zito's Delicatessen & Sandwich Shop,+12106846555,$,4.0,68,['delivery'],6007 callaghan rd,-98.5766240473155,29.4876969719064,"['Delis', 'Sandwiches', 'Italian']"
3140,(210) 732-3326,3764.3692199423654,BvE4wFP8pY5L9nUcAOBk-A,False,Deco Pizzeria,+12107323326,$$,3.5,156,"['pickup', 'delivery']",1815 fredericksburg rd,-98.5233,29.46148,"['Pizza', 'Chicken Wings', 'Cocktail Bars']"
3141,(210) 308-8327,5631.082351501479,pUTHTtDmIJjiUFX5rJpQIw,False,Garden Tea Lounge,+12103088327,$,4.5,49,[],2375 nw military hwy,-98.5287418803473,29.5434338699539,"['Antiques', 'Tea Rooms', 'Sandwiches']"
3142,(210) 558-6600,6241.254997850308,0aeotksgiSzb_6bRoiiR2A,False,Maria's Pizza,+12105586600,$$,4.5,55,"['pickup', 'delivery']",3529 oakgate dr,-98.552981,29.539422,"['Pizza', 'Italian', 'Sandwiches']"
3143,(210) 690-3354,6523.191113920943,mz7YugmFbWuNo_1dGw1qrQ,False,Jason's Deli,+12106903354,$,4.0,110,['delivery'],9933 w interstate 10,-98.564039,29.534135,"['Delis', 'Sandwiches', 'Salad']"
3144,(210) 826-5667,3563.407347496253,pjMZFAOAeUBvesF82Rg-fw,False,Hearthstone Bakery Cafe,+12108265667,$,4.0,77,"['delivery', 'pickup']",4212 mccullough ave,-98.4915851,29.4700901,"['Sandwiches', 'Bakeries', 'Breakfast & Brunch']"
3145,(210) 977-0010,8488.670989691407,aHL6G__0V6q0RfMkF3EToA,False,Alida,+12109770010,,5.0,24,"['delivery', 'pickup']",527 el paso st,-98.5059460347387,29.4184538589201,"['Soup', 'Sandwiches']"
3146,(210) 973-5050,3669.534246352464,zFVnqdZp2sndPEIv5fjpRA,False,Panaderia Jimenez,+12109735050,$,5.0,16,['delivery'],1846 fredericksburg rd,-98.52354,29.46241,"['Bakeries', 'Coffee & Tea', 'Sandwiches']"
3147,(210) 375-6009,9569.95541673727,VBdSVcfZCnjzyG3R-MA0GA,False,THE DAKOTA,+12103756009,$$,4.5,27,['delivery'],433 s hackberry,-98.473422,29.416188,"['Pizza', 'Sandwiches', 'Beer Bar']"
3148,(210) 437-4873,7533.905832605001,iMw00DrAToO10n7hm6fXHQ,False,The Lost Bar & Grill,+12104374873,$$,4.0,57,['delivery'],12730 nw military hwy,-98.535441,29.559673,"['Burgers', 'Sandwiches']"
3149,(210) 828-7775,5541.089923483073,Oy2mIy0GIZl6cnjVYO1dVQ,False,Thundercloud Subs,+12108287775,$,4.0,74,['delivery'],1901 nacogdoches rd,-98.4587218,29.5060378,"['Delis', 'Salad', 'Sandwiches']"
3150,(210) 492-1098,7093.630216520016,bCMrpRz1j_LDi_DEB1jQOA,False,Lennys Grill & Subs,+12104921098,$,4.0,56,"['delivery', 'pickup']",11503 nw military hwy,-98.5356269664462,29.5555016682523,['Sandwiches']
3151,(210) 524-9288,3601.7674818720297,SCYKUDRfSn6Bg1bxp7kMeQ,False,Jason's Deli,+12105249288,$,3.5,90,[],25 ne loop 410,-98.4938001480065,29.5214136654887,"['Delis', 'Sandwiches', 'Salad']"
3152,(210) 822-7000,1628.7262830689629,frKZSQCXBI7YigdnsJVqIQ,False,Panera Bread,+12108227000,$,3.0,112,['delivery'],999 e basse rd,-98.49892,29.488703,"['Sandwiches', 'Salad', 'Soup']"
3153,(210) 694-3550,14719.55484579286,CTkkcS-i9uqJqqvBSvWuSA,False,Mariposa,+12106943550,$$,4.0,49,['delivery'],15900 la cantera pkwy,-98.615637,29.593267,"['Sandwiches', 'Seafood', 'Cocktail Bars']"
3154,(210) 647-5000,9179.260585820495,z77EIjC-LzUiGBLJN_gg0Q,False,Jason's Deli,+12106475000,$$,4.0,61,['delivery'],5819 nw loop 410,-98.607909,29.480655,"['Delis', 'Sandwiches', 'Salad']"
3155,(210) 682-6713,11268.36563739101,fzWoZgi1NQ-Jf6t4i92fhg,False,Andrew's Heavenly Ice,+12106826713,$,3.5,69,"['delivery', 'pickup']",5251 timberhill,-98.630057,29.482816,"['Shaved Ice', 'Ice Cream & Frozen Yogurt', 'Sandwiches']"
3156,(210) 451-7362,8991.258870822017,QlVkKwWuPXynMh7SQqofhg,False,Munchies its all good,+12104517362,$,4.5,22,['delivery'],5949 ingram rd,-98.6010643,29.4663413,"['Burgers', 'Barbeque', 'Sandwiches']"
3157,(210) 558-6700,9115.922852778776,--OzVil2UY48kKBM4IgTig,False,Firehouse Subs,+12105586700,$,3.5,58,"['delivery', 'pickup']",5887 babcock rd,-98.600937,29.526841,"['Delis', 'Sandwiches', 'Fast Food']"
3158,(210) 270-0786,8389.502027766841,WVci8VJE2GnURs5sMEmFDQ,False,The River's Edge Cafe + Patio Bar,+12102700786,$$,3.0,171,['delivery'],200 s alamo st,-98.4877999,29.42234,"['Breakfast & Brunch', 'American (New)', 'Sandwiches']"
3159,(210) 545-3920,8498.592510201133,e6VvEAwoz6wfnxiQcSORgQ,False,Zoes Kitchen,+12105453920,$,3.5,60,"['delivery', 'pickup']",13610 n us hwy 281,-98.480822558033,29.565062182201,"['Mediterranean', 'Greek', 'Sandwiches']"
3160,(210) 254-9618,5600.662622275188,wm7haE7EdiYtGU9mkw_XHw,False,Jersey Mike's Subs,+12102549618,$,3.5,57,[],7970 fredricksburg rd,-98.568289,29.512812,"['Delis', 'Sandwiches', 'Fast Food']"
3161,(210) 257-6463,10905.330411550454,nQMXCgHTM4lj2nFZOaIK1A,False,Which Wich,+12102576463,$$,4.0,44,"['delivery', 'pickup']",12822 w interstate 10,-98.593221,29.564549,['Sandwiches']
3162,(210) 979-9464,4275.519416334446,0vFOGVaP3O1b5wqnbs4mDQ,False,Wing Zone,+12109799464,$,3.0,86,"['delivery', 'pickup']",7863 callaghan rd,-98.5549799017344,29.509648293546,"['Salad', 'Burgers', 'Sandwiches']"
3163,(210) 222-1444,8008.057820315199,oNChyiRjF3jt63nLLRCGjQ,False,Jimmy John's,+12102221444,$,3.5,49,[],518 e houston st,-98.4872077,29.4264244,"['Delis', 'Sandwiches', 'Fast Food']"
3164,(210) 593-0032,4277.668818894453,8k2d6KuuT8bZOAIPc_f1Qw,False,Lennys Subs,+12105930032,$,3.5,43,['delivery'],7863 callaghan rd,-98.5547720522594,29.5101093059107,['Sandwiches']
3165,(210) 699-7400,10748.210288690896,FCRVibeRz7TOAlmtCepvgA,False,Einstein Bros Bagels,+12106997400,$,3.0,100,[],12730 ih-10 w,-98.5930999707007,29.562663598215,"['Bagels', 'Breakfast & Brunch', 'Sandwiches']"
3166,(210) 490-3915,8542.489890765293,-ypEJAQuOfUEIC_P7YBjVw,False,Brown Bag Sandwich Shop,+12104903915,$,3.5,43,[],11035 wetmore rd,-98.44408,29.54106,"['Sandwiches', 'Desserts', 'Gluten-Free']"
3167,(210) 424-7412,8317.305745617541,sPP2It1xff-blvWNPsJZng,False,Potbelly Sandwich Shop,+12104247412,$,3.5,40,"['delivery', 'pickup']",849 e commerce st,-98.486799,29.423606,"['Sandwiches', 'Fast Food', 'Salad']"
3168,(210) 318-3277,3414.049772845715,16pvEYn2Vd-M3hAxOVQ1cg,False,Potbelly Sandwich Shop,+12103183277,$,4.5,17,"['delivery', 'pickup']",290 e basse rd,-98.4791401906818,29.4951994373391,"['Sandwiches', 'Fast Food', 'Salad']"
3169,,5556.6890649137285,czSZ_ws30192daRA7czGqQ,False,Jandro's Garden Patio,,$,4.0,17,[],2623 n saint mary's st,-98.4873513,29.4503639,"['Bars', 'Sandwiches', 'Music Venues']"
3170,(210) 495-6871,11754.451417534918,FdQFr0o2VqiHgp4Lv4xmuw,False,Capparelli's Restaurant,+12104956871,$$,3.0,80,['delivery'],2923 thousand oaks dr,-98.4407126158476,29.5770741999149,"['Italian', 'Salad', 'Sandwiches']"
3171,(210) 874-5888,17288.471321624467,wuzZ1DwFtRXVtGOrmjimgA,False,Datz It and Datz All,+12108745888,$,4.5,15,['delivery'],6677 fm1346,-98.35718,29.42073,"['Cajun/Creole', 'Food Trucks', 'Sandwiches']"
3172,(210) 614-2245,5638.208149961304,oCS7dTq_s9jcNvkeiI3iBA,False,Einstein Bros Bagels,+12106142245,$,3.0,83,[],7959 fredericksburg rd,-98.56928,29.51149,"['Bagels', 'Breakfast & Brunch', 'Sandwiches']"
3173,(210) 248-9616,10394.818489727164,IIFGw_aKphi7a8z7NJm4Xw,False,Capo's Pizzeria On Blanco,+12102489616,,4.0,28,"['delivery', 'pickup']",16350 blanco rd,-98.514151,29.587921,"['Pizza', 'Chicken Wings', 'Sandwiches']"
3174,(210) 541-0447,3743.793251764886,TJkySMsvfKTT_DGioDFsww,False,Herb & Pickle,+12105410447,$,3.5,27,"['delivery', 'pickup']",7550 ih-10w,-98.551442,29.504155,"['Breakfast & Brunch', 'Sandwiches', 'Cupcakes']"
3175,(210) 558-3354,10973.517102848049,QCEZs8nTTMpB06ABHSVexw,False,Schlotzsky's,+12105583354,$,3.5,50,"['delivery', 'pickup']",12834 i-10 w,-98.592813,29.565746,"['Delis', 'Sandwiches', 'Caterers']"
3176,(210) 699-7300,8795.979403113364,F1SsiE212gUu5ZsZCNY5BQ,False,Panera Bread,+12106997300,$,2.5,122,['delivery'],11075 i-10 w,-98.5818395943343,29.5474861527621,"['Sandwiches', 'Salad', 'Soup']"
3177,(210) 318-2819,8936.229092258593,ZrDjieBEivspYKtmcWJBBw,False,Potbelly Sandwich Shop,+12103182819,$,3.5,34,"['delivery', 'pickup']",11745 w interstate 10,-98.5820933758406,29.5491128199677,"['Sandwiches', 'Fast Food', 'Salad']"
3178,(210) 254-9333,11241.34853088978,DygmvnH6yJBfrdf6LXGxHg,False,Jersey Mike's Subs,+12102549333,$,4.0,30,[],5886 dezavala rd,-98.600058,29.5627461258712,"['Delis', 'Sandwiches', 'Fast Food']"
3179,(210) 340-2224,2779.4795555037012,1Lt3aEGTPpVa8BGekQybYA,False,Jimmy John's,+12103402224,$,3.5,35,[],7313 san pedro ave,-98.4996591,29.5158892,"['Delis', 'Sandwiches', 'Fast Food']"
3180,(210) 920-2600,7881.000500432223,Ll_0zAo3kFSrt8yMXAjYlA,False,Hearthstone BakeryCafe,+12109202600,,4.5,13,['delivery'],3920 harry wurzbach rd,-98.43414,29.50595,"['Sandwiches', 'Bakeries', 'Cafes']"
3181,(210) 444-0720,8267.33048559191,4PXxgPypHM7PDduebT5Rxg,False,Johnny Rockets,+12104440720,$$,3.0,81,[],849 e commerce st,-98.486243,29.424248,"['Diners', 'Burgers', 'Sandwiches']"
3182,(210) 735-4648,5200.158334443712,R3Vxez2gdSm86_766ZzVtA,False,Jingu House At the Japanese Tea Garden,+12107354648,$,3.0,50,['delivery'],3853 n saint marys st,-98.476995,29.460875,"['Venues & Event Spaces', 'Cafes', 'Sandwiches']"
3183,(210) 495-9424,8388.526821934567,wu3UZFbsi5r1wpWh3CmjGw,False,Which Wich,+12104959424,$,3.0,51,"['delivery', 'pickup']",13429 san pedro ave,-98.484038,29.5651,['Sandwiches']
3184,,7882.923464493493,o5r3WW83nfAZB6ohMlkRpA,False,Swine House,,,5.0,6,"['delivery', 'pickup']",124 n main ave,-98.4935095836846,29.4259195463246,"['Sandwiches', 'Tacos', 'Breweries']"
3185,(210) 694-0060,11145.626320275822,dehTPNXTKkS75KArpqgiXg,False,McAlister's Deli,+12106940060,$,3.0,57,[],5880 dezavala rd,-98.5995712280273,29.5618839263916,"['Salad', 'Delis', 'Sandwiches']"
3186,(210) 271-9424,8273.452627197921,yc4YfD48AGRtB3JFgp6cGw,False,Which Wich,+12102719424,$,3.0,41,"['delivery', 'pickup']",849 east commerce st,-98.48615,29.424218,['Sandwiches']
3187,(210) 616-0032,6218.163343781375,npHv23qlXij7HK86QnEbWA,False,Domino's Pizza,+12106160032,$,3.5,26,[],8442 fredericksburg rd,-98.5727031,29.5187398,"['Pizza', 'Chicken Wings', 'Sandwiches']"
3188,(210) 696-4500,6805.189726736781,hupMXZdxBHhiSp2JWPGSWw,False,Firehouse Subs,+12106964500,$,3.0,44,"['delivery', 'pickup']",9961 ih 10 w,-98.5659478162353,29.5360747626975,"['Delis', 'Sandwiches', 'Fast Food']"
3189,(210) 490-9933,11507.736196347474,9PkSlxXdwkvNyT1CNJ6qlA,False,Domino's Pizza,+12104909933,$,3.5,24,[],3022 thousand oaks dr,-98.4395,29.57474,"['Pizza', 'Chicken Wings', 'Sandwiches']"
3190,(210) 366-0983,7913.871725160742,j6Ouedm4cFq_TYn2VuKgkw,False,Domino's Pizza,+12103660983,$,3.5,34,[],13402 west ave,-98.49167,29.5628,"['Pizza', 'Chicken Wings', 'Sandwiches']"
3191,(210) 281-4550,11807.370921743848,9bGZqkuUDx2eqFJ9MHmWoA,False,Longhorn Cafe,+12102814550,,3.5,24,['delivery'],5602 w hausman rd,-98.5972113383277,29.5724425565218,['American (New)']
3192,(210) 614-4111,5973.694479232357,NDxyFCj1tsaP-i1qlEYIRA,False,Jimmy John's,+12106144111,$,3.0,44,[],7302 louis pasteur dr,-98.575455,29.50199,"['Delis', 'Sandwiches', 'Fast Food']"
3193,(210) 504-4000,6364.613143955418,uAl43aT7rVAXm5Avzxzdlw,False,Which Wich,+12105044000,,4.0,11,"['pickup', 'delivery']",2026 babcock rd,-98.57965,29.50052,['Sandwiches']
3194,(210) 697-8844,6794.165397466008,e0aEwLK64zkKYbDNbLYtDA,False,Honey Baked Ham Company,+12106978844,$$,4.5,9,[],9963 i-h 10 west,-98.5660955708008,29.535789388201,"['Meat Shops', 'Sandwiches', 'Delis']"
3195,(210) 404-2300,7817.614071693848,oTYH_95ZbcMRsy-V1Q64-g,False,Panera Bread,+12104042300,$,2.5,90,['delivery'],13025 san pedro ave,-98.4849536418915,29.55990737408,"['Sandwiches', 'Salad', 'Soup']"
3196,(210) 348-5405,4111.948983496365,fkznQyzeYZQSWqcYGyTkOw,False,Alonti Catering,+12103485405,$$,4.5,7,[],8025 callaghan rd,-98.551421,29.5125929,"['Bakeries', 'Salad', 'Sandwiches']"
3197,(210) 822-2277,7623.225648369503,oGtLKfR7Pdlr-CBYz8__8g,False,Jimmy John's,+12108222277,$,3.0,36,[],1455 austin hwy,-98.43567,29.49343,"['Delis', 'Sandwiches', 'Fast Food']"
3198,(210) 318-3220,6110.886406645448,iKsahvmS_2_hZH1FW7BdAA,False,Potbelly Sandwich Shop,+12103183220,$,3.5,21,"['pickup', 'delivery']",3006 broadway,-98.4711158325235,29.4544382888806,"['Sandwiches', 'Fast Food', 'Salad']"
3199,(210) 599-1138,10388.671718046968,_RiBjP9auNcfsAYaGZRp6w,False,Schlotzsky's,+12105991138,$,3.0,34,"['pickup', 'delivery']",8534 perrin-beitel rd,-98.410417,29.5176414,"['Delis', 'Sandwiches', 'Caterers']"
3200,(210) 690-6361,8886.812094776478,xBR-nmgLp6jaEDTpWz548g,False,Bill Miller Bar-B-Q,+12106906361,$,3.0,41,['delivery'],8811 huebner,-98.59932,29.52479,['Barbeque']
3201,(210) 697-3333,8301.811163929588,cQJ54NewN2ND5wSqz_b9pQ,False,Jimmy John's,+12106973333,$,3.0,29,[],11224 huebner rd,-98.576062,29.546356,"['Delis', 'Sandwiches', 'Fast Food']"
3202,(210) 690-4444,11011.229053083554,00NnZigp6jobn027R0WY1w,False,Jimmy John's,+12106904444,$,4.0,13,[],12830 silicon dr,-98.5934782,29.56566,"['Delis', 'Sandwiches', 'Fast Food']"
3203,(210) 340-9999,4130.661326128407,7ysKPwc35toCioDUcpGiZg,False,Jimmy John's,+12103409999,$,3.5,14,[],8015 callaghan rd,-98.5517053,29.5124954,"['Delis', 'Sandwiches', 'Fast Food']"
3204,(210) 530-1333,4614.163534979199,UKFtASDc8WJmFL9YQvlmEQ,False,Bilia Eatery & Coffee,+12105301333,,5.0,9,[],2211 nw military hwy,-98.523118,29.5352358,"['Cafes', 'Breakfast & Brunch', 'Sandwiches']"
3205,,10698.844758799649,FPHdKb5P8Qwr9eILf0u6AQ,False,Severini's Hot Dog & Panini,,$,4.0,9,"['pickup', 'delivery']",6301 nw lp 410,-98.621006,29.469017,"['Hot Dogs', 'Sandwiches']"
